,area,title,community,position,tax,total_price,unit_price,hhid,link,hourseType,hourseSize,direction,fitment,level,buildTime
53,双井,看花园观国贸夜景南北通透板楼餐客分离满五年落地飘窗,合生国际花园,双井,房本满五年,1335.0,98539.0,101117402317,https://bj.lianjia.com/ershoufang/101117402317.html,3室2厅,135.48,南 北,精装,24层,2007年建
54,双井,怡馨园 东南北三居三卫 全精装拎包入住 满五唯一,怡馨园,双井,房本满五年,1100.0,68849.0,101116877660,https://bj.lianjia.com/ershoufang/101116877660.html,3室2厅,159.77,东北,精装,高楼层(共24层),1998年建
55,双井,首城国际C区 眼睛户型 双卧朝南 带两个拐角飘窗,首城国际C区,双井,房本满五年,2022.0,107234.0,101116017403,https://bj.lianjia.com/ershoufang/101116017403.html,4室2厅,188.56,南 西 北,精装,高楼层(共28层),2011年建
56,双井,东三环双井 苹果社区南北通透三居室 满五年唯一,苹果社区南区,双井,房本满五年,1620.0,100192.0,101115577195,https://bj.lianjia.com/ershoufang/101115577195.html,3室1厅,161.69,南 北,精装,27层,2005年建
57,双井,富力城B区 南向眼镜户型三居室 加保姆间！,富力城B区,双井,,1600.0,108446.0,101116989221,https://bj.lianjia.com/ershoufang/101116989221.html,3室1厅,147.54,南,精装,9层,2004年建
58,双井,东三环头部品质社区 西南北三居 满五年唯一 诚心出售,A派公寓,双井,房本满五年,1325.0,111065.0,101117017131,https://bj.lianjia.com/ershoufang/101117017131.html,3室1厅,119.3,南 西 北,精装,9层,2007年建
59,双井,东三环 乐成国际中间楼层两居室 看房方便,乐成国际,双井,房本满五年,1260.0,115714.0,101116303593,https://bj.lianjia.com/ershoufang/101116303593.html,2室2厅,108.89,南,精装,中楼层(共20层),2006年建
60,双井,梦幻首城  南北两居   中高层  视野开阔 近地铁,首城国际A区,双井,房本满五年,960.0,105565.0,101115450303,https://bj.lianjia.com/ershoufang/101115450303.html,2室1厅,90.94,南 北,精装,中楼层(共18层),2010年建
61,双井,满五年唯一 板楼社区 简欧装修 温馨舒适 近地铁,首城国际B区,双井,房本满五年,798.0,104232.0,101116332033,https://bj.lianjia.com/ershoufang/101116332033.html,2室1厅,76.56,东北,精装,中楼层(共27层),2010年建
62,双井,3号楼 南向不临街两居 满五年 看房随时,黄木庄3号院,双井,房本满五年,429.0,73096.0,101116807781,https://bj.lianjia.com/ershoufang/101116807781.html,2室1厅,58.69,南,精装,中楼层(共18层),1991年建
63,双井,合生国际花园 西南双卫两居，全落地窗无遮挡,合生国际花园,双井,,1116.0,108550.0,101116432989,https://bj.lianjia.com/ershoufang/101116432989.html,2室1厅,102.81,西南,精装,18层,塔楼
64,双井,苹果社区南区高楼层满五唯一两居室，安静看小区,苹果社区南区,双井,房本满五年,1060.0,94770.0,101113198072,https://bj.lianjia.com/ershoufang/101113198072.html,2室1厅,111.85,南,精装,27层,2005年建
65,双井,百环家园满五唯一三居 南向无遮挡 采光好位置好,百环家园,双井,房本满五年,805.0,64118.0,101117059007,https://bj.lianjia.com/ershoufang/101117059007.html,3室2厅,125.55,南,精装,中楼层(共28层),2005年建
66,双井,双卧朝南，有电梯，采光充足，交通方便，双井,广渠门外大街路北区,双井,房本满五年,445.0,77057.0,101117337956,https://bj.lianjia.com/ershoufang/101117337956.html,2室1厅,57.75,东南,精装,高楼层(共18层),塔楼
67,双井,东三环，双井，东南向两居室出售，采光好视野好。,百环家园,双井,房本满五年,626.0,55374.0,101116199617,https://bj.lianjia.com/ershoufang/101116199617.html,2室2厅,113.05,东南,简装,高楼层(共26层),2005年建
68,双井,苹果PINGOD，业主诚意出售，首套可贷303万,苹果社区北区,双井,房本满五年,760.0,62296.0,101114919214,https://bj.lianjia.com/ershoufang/101114919214.html,3室1厅,122.0,西南,精装,33层,2007年建
69,双井,富力城C区 高层东北两居 视野好 有钥匙 随时看,富力城C区,双井,房本满五年,1040.0,114968.0,101116917036,https://bj.lianjia.com/ershoufang/101116917036.html,2室2厅,90.46,东北,精装,25层,2005年建
70,双井,西南向三居 满五年唯一 户型方正四万平花园 挑高2.9米,苹果社区南区,双井,房本满五年,1039.0,98896.0,101114396132,https://bj.lianjia.com/ershoufang/101114396132.html,3室2厅,105.06,西南,精装,21层,2005年建
71,双井,：满五唯一 带飘窗 看小区花园 视野好 景观好,苹果社区南区,双井,房本满五年,1060.0,97732.0,101111591621,https://bj.lianjia.com/ershoufang/101111591621.html,2室1厅,108.46,南,精装,27层,2005年建
72,双井,双花园西里 南北通透 满五年唯一,双花园西里,双井,,380.0,68481.0,101116912076,https://bj.lianjia.com/ershoufang/101116912076.html,2室1厅,55.49,南 北,精装,5层,板楼
73,双井,樱花半岛 高层观国贸夜景 二次精装好房,富力城C区,双井,,739.0,111615.0,101116540547,https://bj.lianjia.com/ershoufang/101116540547.html,1室1厅,66.21,北,精装,25层,2005年建
74,双井,双井商圈 繁华地段 高楼层南向一居 业主诚售,东三环南路,双井,房本满五年,256.0,65709.0,101116069650,https://bj.lianjia.com/ershoufang/101116069650.html,1室1厅,38.96,南,简装,高楼层(共14层),1982年建
75,双井,CBD国贸，高层观景一居室，近地铁,苹果社区南区,双井,房本满五年,559.0,92765.0,101114500404,https://bj.lianjia.com/ershoufang/101114500404.html,1室1厅,60.26,北,精装,22层,2005年建
76,双井,正规一居室 精装修 自住保养好 拎包入住 安静,苹果社区南区,双井,房本满五年,560.0,92060.0,101112909800,https://bj.lianjia.com/ershoufang/101112909800.html,1室1厅,60.83,北,精装,27层,2005年建
77,双井,苹果社区南区 满五唯一 大花园 中间楼层,苹果社区南区,双井,房本满五年,500.0,100787.0,101113976366,https://bj.lianjia.com/ershoufang/101113976366.html,1室1厅,49.61,北,精装,27层,2005年建
78,双井,南向一居 中楼层  1997年房 无抵押 随时能签约,双花园西里,双井,房本满五年,299.0,65628.0,101116357808,https://bj.lianjia.com/ershoufang/101116357808.html,1室1厅,45.56,南,简装,6层,板楼
79,双井,苹果PINGOD优质两居室，业主随时可签约,苹果社区南区,双井,,550.0,73042.0,101115231310,https://bj.lianjia.com/ershoufang/101115231310.html,2室1厅,75.3,北,精装,27层,2005年建
80,双井,满五年，北向无遮挡，视野好，远眺国贸方向,百环家园,双井,房本满五年,353.0,59579.0,101116592538,https://bj.lianjia.com/ershoufang/101116592538.html,1室1厅,59.25,西北,简装,低楼层(共28层),2005年建
81,双井,前后看花园 满五年唯一  安静不临街  花园社区,富力城D区,双井,房本满五年,2075.0,120486.0,101111934054,https://bj.lianjia.com/ershoufang/101111934054.html,3室2厅,172.22,南 北,精装,23层,2005年建
82,双井,乐成国际高层南向两居诚意出售金地物业给换房周期,乐成国际,双井,,1290.0,118643.0,101114473228,https://bj.lianjia.com/ershoufang/101114473228.html,2室1厅,108.73,南,精装,中楼层(共21层),2006年建
83,双井,九龙花园后排不临街满五年家庭唯一住房,九龙花园,双井,房本满五年,725.0,62858.0,101115936954,https://bj.lianjia.com/ershoufang/101115936954.html,2室1厅,115.34,西南,简装,低楼层(共22层),2001年建
84,双井,苹果PINGOD高层南向两居，满五唯一，拎包入住,苹果社区北区,双井,房本满五年,638.0,53030.0,101115899959,https://bj.lianjia.com/ershoufang/101115899959.html,2室1厅,120.31,南,精装,21层,2008年建
85,双井,东三环双井九龙花园 高楼层两居室 视野好,九龙花园,双井,房本满五年,628.0,69202.0,101116925262,https://bj.lianjia.com/ershoufang/101116925262.html,2室1厅,90.75,西南,精装,高楼层(共20层),2001年建
86,双井,东三环双井 A派公寓 南北三居 眼镜户型 满五年唯一,A派公寓,双井,房本满五年,1450.0,122705.0,101115362235,https://bj.lianjia.com/ershoufang/101115362235.html,3室1厅,118.17,南 北,精装,高楼层(共9层),2008年建
87,双井,富力城B区眼镜元宝户型东南三居双朝向通风好,富力城B区,双井,房本满五年,1458.0,106354.0,101114574360,https://bj.lianjia.com/ershoufang/101114574360.html,3室1厅,137.09,东南,精装,18层,2004年建
88,双井,富力城A区，全南大三居，采光好，视野开阔无遮挡,富力城A区,双井,房本满五年,1565.0,115909.0,101116766165,https://bj.lianjia.com/ershoufang/101116766165.html,3室1厅,135.02,东南,精装,18层,2004年建
89,双井,百子湾南二路76号院 中高层 南向两居,乐成国际,双井,房本满五年,1268.0,116448.0,101115807069,https://bj.lianjia.com/ershoufang/101115807069.html,2室1厅,108.89,东南,精装,中楼层(共20层),2006年建
90,双井,苹果南区 86平米两居室 东北朝向  满五年 诚意卖,苹果社区南区,双井,房本满五年,815.0,94768.0,101115235296,https://bj.lianjia.com/ershoufang/101115235296.html,2室1厅,86.0,东北,精装,27层,板塔结合
91,双井,苹果北区 高楼层观景没遮挡 诚意出 首套贷215万,苹果社区北区,双井,房本满五年,796.0,69544.0,101112921647,https://bj.lianjia.com/ershoufang/101112921647.html,3室2厅,114.46,北,精装,21层,2008年建
92,双井,苹果社区 高层两居 业主诚意出售,苹果社区南区,双井,房本满五年,1055.0,97415.0,101113562030,https://bj.lianjia.com/ershoufang/101113562030.html,2室2厅,108.3,南,精装,27层,2005年建
